benchmark_run_id,contextgate_decision_id,source_table,benchmark_row_id,dataset_id,task_id,target_id,route_label,reason_code,reason_detail,residual_gate_passed,wrong_context_gate_passed,fdr_effect_gate_passed,heldout_replication_passed,leakage_audit_passed,evidence_pointer,artifact_registry_ids,failure_class,failure_taxonomy_ids,claim_level,split_id,seed,control_level,confidence,uses_real_context,uses_synthetic_context
contextgate_bench_v0_cp_q5_smoke,cg_b548896ab362,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,null_no_context_signal,expression_only,synthetic_null_rejected,Null synthetic control does not justify context.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:null_no_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,expression_only_recommended_no_context_claim,unit_hash_split,2,null_no_context_signal,0.93,False,False
contextgate_bench_v0_cp_q5_smoke,cg_5e91a02a5a06,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:strong_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,strong_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:strong_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,2,strong_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_01049d58ed0a,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,weak_or_noisy_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,2,weak_or_noisy_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_b9ad863cf12d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,fov_or_sample_confounded_signal,abstain_uncertain,synthetic_confound_abstention,Injected signal follows FOV/sample confounding.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:fov_or_sample_confounded_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,fov_holdout,0,fov_or_sample_confounded_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_f47aa1e11237,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,localized_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:localized_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,0,localized_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_94154b4909a7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,missing_panel_or_target_dropout_signal,abstain_uncertain,synthetic_missing_panel_abstention,Injected signal is unobservable after target/panel dropout.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,fov_holdout,0,missing_panel_or_target_dropout_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_0427f90d88a7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,null_no_context_signal,expression_only,synthetic_null_rejected,Null synthetic control does not justify context.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:null_no_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,expression_only_recommended_no_context_claim,fov_holdout,0,null_no_context_signal,0.93,False,False
contextgate_bench_v0_cp_q5_smoke,cg_def604078a8b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,strong_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:strong_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,0,strong_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_42f1591df93c,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,weak_or_noisy_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:weak_or_noisy_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,0,weak_or_noisy_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_6fc7f03f1609,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,fov_or_sample_confounded_signal,abstain_uncertain,synthetic_confound_abstention,Injected signal follows FOV/sample confounding.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:fov_or_sample_confounded_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,fov_holdout,1,fov_or_sample_confounded_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_a8fa1ae537d9,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,localized_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:localized_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,1,localized_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_a80a0287fd02,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,missing_panel_or_target_dropout_signal,abstain_uncertain,synthetic_missing_panel_abstention,Injected signal is unobservable after target/panel dropout.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,fov_holdout,1,missing_panel_or_target_dropout_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_a5afa2ca1c30,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,null_no_context_signal,expression_only,synthetic_null_rejected,Null synthetic control does not justify context.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:null_no_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,expression_only_recommended_no_context_claim,fov_holdout,1,null_no_context_signal,0.93,False,False
contextgate_bench_v0_cp_q5_smoke,cg_8eda2eb53048,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,strong_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:strong_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,1,strong_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_404403f13de3,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,weak_or_noisy_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:weak_or_noisy_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,1,weak_or_noisy_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_b7898e10a5ed,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,fov_or_sample_confounded_signal,abstain_uncertain,synthetic_confound_abstention,Injected signal follows FOV/sample confounding.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:fov_or_sample_confounded_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,fov_holdout,2,fov_or_sample_confounded_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_0d7dba2be809,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,localized_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:localized_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,2,localized_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_500b81748876,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,missing_panel_or_target_dropout_signal,abstain_uncertain,synthetic_missing_panel_abstention,Injected signal is unobservable after target/panel dropout.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,fov_holdout,2,missing_panel_or_target_dropout_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_821b3625b9cf,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,null_no_context_signal,expression_only,synthetic_null_rejected,Null synthetic control does not justify context.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:null_no_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,expression_only_recommended_no_context_claim,fov_holdout,2,null_no_context_signal,0.93,False,False
contextgate_bench_v0_cp_q5_smoke,cg_aedef0633959,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,strong_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:strong_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,2,strong_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_e327f4ebd93d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,weak_or_noisy_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:weak_or_noisy_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,fov_holdout,2,weak_or_noisy_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_cb67382bd2d6,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,fov_or_sample_confounded_signal,abstain_uncertain,synthetic_confound_abstention,Injected signal follows FOV/sample confounding.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:fov_or_sample_confounded_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,unit_hash_split,0,fov_or_sample_confounded_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_de9e60f27fe8,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,localized_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:localized_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,0,localized_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_016f84a990bb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,missing_panel_or_target_dropout_signal,abstain_uncertain,synthetic_missing_panel_abstention,Injected signal is unobservable after target/panel dropout.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,unit_hash_split,0,missing_panel_or_target_dropout_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_cb6ffe0f35ae,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,null_no_context_signal,expression_only,synthetic_null_rejected,Null synthetic control does not justify context.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:null_no_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,expression_only_recommended_no_context_claim,unit_hash_split,0,null_no_context_signal,0.93,False,False
contextgate_bench_v0_cp_q5_smoke,cg_77b80cdb1c1d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,strong_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:strong_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,0,strong_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_67bb1c739528,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,weak_or_noisy_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:weak_or_noisy_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,0,weak_or_noisy_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_6ea572f322cd,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,fov_or_sample_confounded_signal,abstain_uncertain,synthetic_confound_abstention,Injected signal follows FOV/sample confounding.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:fov_or_sample_confounded_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,unit_hash_split,1,fov_or_sample_confounded_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_8a41ad768337,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,localized_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:localized_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,1,localized_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_f240375ce40c,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,missing_panel_or_target_dropout_signal,abstain_uncertain,synthetic_missing_panel_abstention,Injected signal is unobservable after target/panel dropout.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,unit_hash_split,1,missing_panel_or_target_dropout_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_2041b3d728eb,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,null_no_context_signal,expression_only,synthetic_null_rejected,Null synthetic control does not justify context.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:null_no_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,expression_only_recommended_no_context_claim,unit_hash_split,1,null_no_context_signal,0.93,False,False
contextgate_bench_v0_cp_q5_smoke,cg_d077d89dbf14,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,strong_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:strong_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,1,strong_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_712e9fe4c4e0,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,weak_or_noisy_injected_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:weak_or_noisy_injected_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,1,weak_or_noisy_injected_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_f1cec60b8603,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:fov_or_sample_confounded_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,fov_or_sample_confounded_signal,abstain_uncertain,synthetic_confound_abstention,Injected signal follows FOV/sample confounding.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:fov_or_sample_confounded_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,unit_hash_split,2,fov_or_sample_confounded_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_6abae0c35690,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,localized_context_signal,positive_control_only,synthetic_context_signal_detected,Injected true-neighbor signal was detected as mechanics-only.,True,False,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:localized_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,synthetic_mechanics_only_no_biology_claim,unit_hash_split,2,localized_context_signal,0.92,False,True
contextgate_bench_v0_cp_q5_smoke,cg_d7a4ae1e2f6a,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,missing_panel_or_target_dropout_signal,abstain_uncertain,synthetic_missing_panel_abstention,Injected signal is unobservable after target/panel dropout.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,abstain_uncertain_no_positive_claim,unit_hash_split,2,missing_panel_or_target_dropout_signal,0.88,False,False
contextgate_bench_v0_cp_q5_smoke,cg_ee6c862e75db,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:null_no_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,null_no_context_signal,expression_only,synthetic_null_rejected,Null synthetic control does not justify context.,False,True,True,True,True,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:null_no_context_signal,cp_q3_positive_null_ladder,not_applicable,not_applicable,expression_only_recommended_no_context_claim,unit_hash_split,2,null_no_context_signal,0.93,False,False
