benchmark_run_id,control_level,ladder_case_id,dataset_id,platform,task_id,method_id,method_family,split_id,seed,injected_signal_strength,effective_signal_strength,expected_route,observed_route,sensitivity,specificity,false_positive_context_rate,abstention_rate,confidence,gate_passed,expected_context_positive,missing_panel_dropout,fov_or_sample_confounded,synthetic_status,decision_reason,artifact_registry_ids
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,fov_holdout,2,0.85,0.8525777548371296,abstain_uncertain,abstain_uncertain,0.0,0.84,0.0,1.0,0.68,True,False,True,False,synthetic_control_only,spatial signal lacks target-panel support,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.92,False,False,True,False,synthetic_control_only,always uses true-neighbor context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,abstain_uncertain,0.0,0.82,0.0,1.0,0.62,True,False,True,False,synthetic_control_only,packed context cannot observe dropped target,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,abstain_uncertain,0.0,0.94,0.0,1.0,0.88,True,False,True,False,synthetic_control_only,evidence is unobservable or confounded; abstain,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,expression_only,0.0,1.0,0.0,0.0,0.95,True,False,True,False,synthetic_control_only,center-expression baseline never uses context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,abstain_uncertain,0.0,0.96,0.0,1.0,0.88,True,False,True,False,synthetic_control_only,missing-panel dropout blocks LR/pathway claim,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,abstain_uncertain,0.0,0.86,0.0,1.0,0.64,True,False,True,False,synthetic_control_only,message-passing target is unobservable,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,unit_hash_split,0,0.85,0.8592874124109017,abstain_uncertain,abstain_uncertain,0.0,0.84,0.0,1.0,0.68,True,False,True,False,synthetic_control_only,spatial signal lacks target-panel support,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.92,False,False,True,False,synthetic_control_only,always uses true-neighbor context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,abstain_uncertain,0.0,0.82,0.0,1.0,0.62,True,False,True,False,synthetic_control_only,packed context cannot observe dropped target,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,abstain_uncertain,0.0,0.94,0.0,1.0,0.88,True,False,True,False,synthetic_control_only,evidence is unobservable or confounded; abstain,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,expression_only,0.0,1.0,0.0,0.0,0.95,True,False,True,False,synthetic_control_only,center-expression baseline never uses context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,abstain_uncertain,0.0,0.96,0.0,1.0,0.88,True,False,True,False,synthetic_control_only,missing-panel dropout blocks LR/pathway claim,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,abstain_uncertain,0.0,0.86,0.0,1.0,0.64,True,False,True,False,synthetic_control_only,message-passing target is unobservable,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,unit_hash_split,1,0.85,0.8541348876720608,abstain_uncertain,abstain_uncertain,0.0,0.84,0.0,1.0,0.68,True,False,True,False,synthetic_control_only,spatial signal lacks target-panel support,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.92,False,False,True,False,synthetic_control_only,always uses true-neighbor context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,abstain_uncertain,0.0,0.82,0.0,1.0,0.62,True,False,True,False,synthetic_control_only,packed context cannot observe dropped target,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,abstain_uncertain,0.0,0.94,0.0,1.0,0.88,True,False,True,False,synthetic_control_only,evidence is unobservable or confounded; abstain,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,expression_only,0.0,1.0,0.0,0.0,0.95,True,False,True,False,synthetic_control_only,center-expression baseline never uses context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,abstain_uncertain,0.0,0.96,0.0,1.0,0.88,True,False,True,False,synthetic_control_only,missing-panel dropout blocks LR/pathway claim,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,abstain_uncertain,0.0,0.86,0.0,1.0,0.64,True,False,True,False,synthetic_control_only,message-passing target is unobservable,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,True,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,missing_panel_or_target_dropout_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:unit_hash_split:seed2:missing_panel_or_target_dropout_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,unit_hash_split,2,0.85,0.8616049854018737,abstain_uncertain,abstain_uncertain,0.0,0.84,0.0,1.0,0.68,True,False,True,False,synthetic_control_only,spatial signal lacks target-panel support,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,fov_holdout,0,0.0,0.009220398075231444,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.92,False,False,False,False,synthetic_control_only,always uses true-neighbor context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,fov_holdout,0,0.0,0.009220398075231444,expression_only,expression_only,0.0,0.86,0.0,0.0,0.65,True,False,False,False,synthetic_control_only,null context signal,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,fov_holdout,0,0.0,0.009220398075231444,expression_only,expression_only,0.0,0.98,0.0,0.0,0.93,True,False,False,False,synthetic_control_only,null control has no context evidence,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,fov_holdout,0,0.0,0.009220398075231444,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,False,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,fov_holdout,0,0.0,0.009220398075231444,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,False,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,fov_holdout,0,0.0,0.009220398075231444,expression_only,expression_only,0.0,1.0,0.0,0.0,0.95,True,False,False,False,synthetic_control_only,center-expression baseline never uses context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,fov_holdout,0,0.0,0.009220398075231444,expression_only,expression_only,0.0,0.9,0.0,0.0,0.78,True,False,False,False,synthetic_control_only,no LR/pathway context signal,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,fov_holdout,0,0.0,0.009220398075231444,expression_only,expression_only,0.0,0.88,0.0,0.0,0.66,True,False,False,False,synthetic_control_only,no graph signal,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,fov_holdout,0,0.0,0.009220398075231444,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,False,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed0:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,fov_holdout,0,0.0,0.009220398075231444,expression_only,expression_only,0.0,0.92,0.0,0.0,0.8,True,False,False,False,synthetic_control_only,null spatial score,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,fov_holdout,1,0.0,0.01003772262251883,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.92,False,False,False,False,synthetic_control_only,always uses true-neighbor context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,fov_holdout,1,0.0,0.01003772262251883,expression_only,expression_only,0.0,0.86,0.0,0.0,0.65,True,False,False,False,synthetic_control_only,null context signal,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,contextgate_transparent_router,contextgate_transparent_router,fov_holdout,1,0.0,0.01003772262251883,expression_only,expression_only,0.0,0.98,0.0,0.0,0.93,True,False,False,False,synthetic_control_only,null control has no context evidence,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,coordinate_shuffled_control_model,wrong_context_coordinate_shuffled,fov_holdout,1,0.0,0.01003772262251883,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,False,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,distant_neighbor_control_model,wrong_context_distant_neighbor,fov_holdout,1,0.0,0.01003772262251883,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,False,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,expression_only_linear,expression_only_or_center_only,fov_holdout,1,0.0,0.01003772262251883,expression_only,expression_only,0.0,1.0,0.0,0.0,0.95,True,False,False,False,synthetic_control_only,center-expression baseline never uses context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,ligand_receptor_pathway_heuristic,ligand_receptor_or_pathway_heuristic,fov_holdout,1,0.0,0.01003772262251883,expression_only,expression_only,0.0,0.9,0.0,0.0,0.78,True,False,False,False,synthetic_control_only,no LR/pathway context signal,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,lightweight_graphsage_aggregation,gnn_style_context_aggregation,fov_holdout,1,0.0,0.01003772262251883,expression_only,expression_only,0.0,0.88,0.0,0.0,0.66,True,False,False,False,synthetic_control_only,no graph signal,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,random_neighbor_control_model,wrong_context_random_neighbor,fov_holdout,1,0.0,0.01003772262251883,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.7,False,False,False,False,synthetic_control_only,wrong-context control spends context on nonphysical neighbors,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,spatial_statistics_heuristic,spatial_statistics_heuristic,fov_holdout,1,0.0,0.01003772262251883,expression_only,expression_only,0.0,0.92,0.0,0.0,0.8,True,False,False,False,synthetic_control_only,null spatial score,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,always_true_neighbor_mean,always_true_neighbor_context,fov_holdout,2,0.0,0.00650601397419954,expression_only,context_allowed,0.0,0.0,1.0,0.0,0.92,False,False,False,False,synthetic_control_only,always uses true-neighbor context,cp_q3_positive_null_ladder
contextgate_bench_v0_cp_q3_smoke,null_no_context_signal,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,gse310352_cosmx_pdac_1k,CosMx,positive_null_control_ladder,cellpack_packed_context_tiny,cellpack_packed_context,fov_holdout,2,0.0,0.00650601397419954,expression_only,expression_only,0.0,0.86,0.0,0.0,0.65,True,False,False,False,synthetic_control_only,null context signal,cp_q3_positive_null_ladder
